Year,Label,ID,Value1,Value2,Description,Suggested Weight,Indicator Name,Include,ID2,Description2,Data Type,Table Type
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,493090,493090,"RPR-MISCELLANEOUS VEHICLE AND MOBILE EQUIPMENT MECHANICS, INSTALLERS, AND REPAIRERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499010,499010,RPR-CONTROL AND VALVE INSTALLERS AND REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499021,499021,"RPR-HEATING, AIR CONDITIONING, AND REFRIGERATION MECHANICS AND INSTALLERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499031,499031,RPR-HOME APPLIANCE REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499043,499043,"RPR-MAINTENANCE WORKERS, MACHINERY",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499044,499044,RPR-MILLWRIGHTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,49904X,49904X,RPR-INDUSTRIAL AND REFRACTORY MACHINERY MECHANICS *,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499051,499051,RPR-ELECTRICAL POWER-LINE INSTALLERS AND REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499052,499052,RPR-TELECOMMUNICATIONS LINE INSTALLERS AND REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499060,499060,RPR-PRECISION INSTRUMENT AND EQUIPMENT REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499071,499071,"RPR-MAINTENANCE AND REPAIR WORKERS, GENERAL",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499091,499091,"RPR-COIN, VENDING, AND AMUSEMENT MACHINE SERVICERS AND REPAIRERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499094,499094,RPR-LOCKSMITHS AND SAFE REPAIRERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499096,499096,RPR-RIGGERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,499098,499098,"RPR-HELPERS--INSTALLATION, MAINTENANCE, AND REPAIR WORKERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,4990XX,4990XX,"RPR-MISCELLANEOUS INSTALLATION, MAINTENANCE, AND REPAIR",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,511011,511011,PRD-FIRST-LINE SUPERVISORS OF PRODUCTION AND OPERATING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,512011,512011,"PRD-AIRCRAFT STRUCTURE, SURFACES, RIGGING, AND SYSTEMS ASSEMBLERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,512020,512020,"PRD-ELECTRICAL, ELECTRONICS, AND ELECTROMECHANICAL ASSEMBLERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,512031,512031,PRD-ENGINE AND OTHER MACHINE ASSEMBLERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,512041,512041,PRD-STRUCTURAL METAL FABRICATORS AND FITTERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,512090,512090,PRD-MISCELLANEOUS ASSEMBLERS AND FABRICATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513011,513011,PRD-BAKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513020,513020,"PRD-BUTCHERS AND OTHER MEAT, POULTRY, AND FISH PROCESSING WORKERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513091,513091,"PRD-FOOD AND TOBACCO ROASTING, BAKING, AND DRYING MACHINE OPERATORS AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513092,513092,PRD-FOOD BATCHMAKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513093,513093,PRD-FOOD COOKING MACHINE OPERATORS AND TENDERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,513099,513099,"PRD-FOOD PROCESSING WORKERS, ALL OTHER",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514010,514010,PRD-COMPUTER CONTROL PROGRAMMERS AND OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514021,514021,"PRD-EXTRUDING AND DRAWING MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514022,514022,"PRD-FORGING MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514023,514023,"PRD-ROLLING MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514030,514030,"PRD-MACHINE TOOL CUTTING SETTERS, OPERATORS, AND TENDERS,",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514041,514041,PRD-MACHINISTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514050,514050,"PRD-METAL FURNACE OPERATORS, TENDERS, POURERS, AND CASTERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5140XX,5140XX,"PRD-MODEL MAKERS, PATTERNMAKERS, AND MOLDING MACHINE",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514111,514111,PRD-TOOL AND DIE MAKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514120,514120,"PRD-WELDING, SOLDERING, AND BRAZING WORKERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,514XXX,514XXX,"PRD-MISCELLANEOUS METAL WORKERS AND PLASTIC WORKERS, INCLUDING MULTIPLE MACHINE TOOL SETTERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,515111,515111,PRD-PREPRESS TECHNICIANS AND WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,515112,515112,PRD-PRINTING PRESS OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,515113,515113,PRD-PRINT BINDING AND FINISHING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516011,516011,PRD-LAUNDRY AND DRY-CLEANING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516021,516021,"PRD-PRESSERS, TEXTILE, GARMENT, AND RELATED MATERIALS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516031,516031,PRD-SEWING MACHINE OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516040,516040,PRD-SHOE AND LEATHER WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516050,516050,"PRD-TAILORS, DRESSMAKERS, AND SEWERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516063,516063,"PRD-TEXTILE KNITTING AND WEAVING MACHINE SETTERS, OPERATORS, AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516064,516064,"PRD-TEXTILE WINDING, TWISTING, AND DRAWING OUT MACHINE SETTERS, OPERATORS, AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,51606X,51606X,"PRD-TEXTILE BLEACHING AND DYEING, AND CUTTING MACHINE SETTERS, OPERATORS, AND TENDERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,516093,516093,PRD-UPHOLSTERERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,51609X,51609X,"PRD-MISCELLANEOUS TEXTILE, APPAREL, AND FURNISHINGS WORKERS, EXCEPT UPHOLSTERERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,517011,517011,PRD-CABINETMAKERS AND BENCH CARPENTERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,517021,517021,PRD-FURNITURE FINISHERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,517041,517041,"PRD-SAWING MACHINE SETTERS, OPERATORS, AND TENDERS, WOOD",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,517042,517042,"PRD-WOODWORKING MACHINE SETTERS, OPERATORS, AND TENDERS, EXCEPT SAWING",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5170XX,5170XX,"PRD-MISCELLANEOUS WOODWORKERS, INCLUDING MODEL MAKERS AND PATTERNMAKERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,518010,518010,"PRD-POWER PLANT OPERATORS, DISTRIBUTORS, AND DISPATCHERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,518021,518021,PRD-STATIONARY ENGINEERS AND BOILER OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,518031,518031,PRD-WATER AND WASTEWATER TREATMENT PLANT AND SYSTEM OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,518090,518090,PRD-MISCELLANEOUS PLANT AND SYSTEM OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519010,519010,"PRD-CHEMICAL PROCESSING MACHINE SETTERS, OPERATORS, AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519020,519020,"PRD-CRUSHING, GRINDING, POLISHING, MIXING, AND BLENDING WORKERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519030,519030,PRD-CUTTING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519041,519041,"PRD-EXTRUDING, FORMING, PRESSING, AND COMPACTING MACHINE SETTERS, OPERATORS, AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519051,519051,"PRD-FURNACE, KILN, OVEN, DRIER, AND KETTLE OPERATORS AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519061,519061,"PRD-INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND WEIGHERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519071,519071,PRD-JEWELERS AND PRECIOUS STONE AND METAL WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519080,519080,"PRD-MEDICAL, DENTAL, AND OPHTHALMIC LABORATORY TECHNICIANS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519111,519111,PRD-PACKAGING AND FILLING MACHINE OPERATORS AND TENDERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519120,519120,PRD-PAINTING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519151,519151,PRD-PHOTOGRAPHIC PROCESS WORKERS AND PROCESSING MACHINE OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519191,519191,PRD-ADHESIVE BONDING MACHINE OPERATORS AND TENDERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519194,519194,PRD-ETCHERS AND ENGRAVERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519195,519195,"PRD-MOLDERS, SHAPERS, AND CASTERS, EXCEPT METAL AND PLASTIC",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519196,519196,"PRD-PAPER GOODS MACHINE SETTERS, OPERATORS, AND TENDERS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519197,519197,PRD-TIRE BUILDERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,519198,519198,PRD-HELPERS-PRODUCTION WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5191XX,5191XX,"PRD-MISCELLANEOUS PRODUCTION WORKERS, INCLUDING SEMICONDUCTOR PROCESSORS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,531000,531000,TRN-SUPERVISORS OF TRANSPORTATION AND MATERIAL MOVING WORKERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,532010,532010,TRN-AIRCRAFT PILOTS AND FLIGHT ENGINEERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,532020,532020,TRN-AIR TRAFFIC CONTROLLERS AND AIRFIELD OPERATIONS SPECIALISTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,532031,532031,TRN-FLIGHT ATTENDANTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,533011,533011,"TRN-AMBULANCE DRIVERS AND ATTENDANTS, EXCEPT EMERGENCY MEDICAL TECHNICIANS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,533020,533020,TRN-BUS DRIVERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,533030,533030,TRN-DRIVER/SALES WORKERS AND TRUCK DRIVERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,533041,533041,TRN-TAXI DRIVERS AND CHAUFFEURS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,533099,533099,"TRN-MOTOR VEHICLE OPERATORS, ALL OTHER",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,534010,534010,TRN-LOCOMOTIVE ENGINEERS AND OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,534031,534031,TRN-RAILROAD CONDUCTORS AND YARDMASTERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5340XX,5340XX,"TRN-SUBWAY, STREETCAR, AND OTHER RAIL TRANSPORTATION WORKERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,535020,535020,TRN-SHIP AND BOAT CAPTAINS AND OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5350XX,5350XX,"TRN-SAILORS AND MARINE OILERS, AND SHIP ENGINEERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,536021,536021,TRN-PARKING LOT ATTENDANTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,536031,536031,TRN-AUTOMOTIVE AND WATERCRAFT SERVICE ATTENDANTS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,536051,536051,TRN-TRANSPORTATION INSPECTORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,536061,536061,"PRS-TRANSPORTATION ATTENDANTS, EXCEPT FLIGHT ATTENDANTS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5360XX,5360XX,"TRN-MISCELLANEOUS TRANSPORTATION WORKERS, INCLUDING BRIDGE AND LOCK TENDERS AND TRAFFIC TECHNICIANS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537021,537021,TRN-CRANE AND TOWER OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537030,537030,"TRN-DREDGE, EXCAVATING, AND LOADING MACHINE OPERATORS",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537051,537051,TRN-INDUSTRIAL TRUCK AND TRACTOR OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537061,537061,TRN-CLEANERS OF VEHICLES AND EQUIPMENT,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537062,537062,"TRN-LABORERS AND FREIGHT, STOCK, AND MATERIAL MOVERS, HAND",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537063,537063,TRN-MACHINE FEEDERS AND OFFBEARERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537064,537064,"TRN-PACKERS AND PACKAGERS, HAND",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537070,537070,TRN-PUMPING STATION OPERATORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,537081,537081,TRN-REFUSE AND RECYCLABLE MATERIAL COLLECTORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5370XX,5370XX,"TRN-CONVEYOR OPERATORS AND TENDERS, AND HOIST AND WINCH OPERATORS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,5371XX,5371XX,"TRN-MISCELLANEOUS MATERIAL MOVING WORKERS, INCLUDING MINE SHUTTLE CAR OPERATORS, AND TANK CAR, TRUCK, AND SHIP LOADERS *",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,551010,551010,MIL-MILITARY OFFICER SPECIAL AND TACTICAL OPERATIONS LEADERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,552010,552010,MIL-FIRST-LINE ENLISTED MILITARY SUPERVISORS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,553010,553010,MIL-MILITARY ENLISTED TACTICAL OPERATIONS AND AIR/WEAPONS SPECIALISTS AND CREW MEMBERS,PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,559830,559830,"MIL-MILITARY, RANK NOT SPECIFIED",PWGTP,,,,,,
2015,SOC Occupation code for 2012 and later based on 2010 SOC codes,SOCP,999920,999920,UNEMPLOYED AND LAST WORKED 5 YEARS AGO OR EARLIER OR NEVER WORKED,PWGTP,,,,,,
2015,Person number,SPORDER,1,20,Person number,PWGTP,,,,,,
2015,Specified rental unit,SRNT,-1,-1,"N/A (GQ,vacant units, except ""for-rent-only"" and ""rented, not occupied""/owned or being bought)",WGTP,,,,,,
2015,Specified rental unit,SRNT,0,0,A single-family home on 10 or more acres.,WGTP,,,,,,
2015,Specified rental unit,SRNT,1,1,"A single-family home on less than 10 acres or any other type of building, including mobile homes, with no regard to acreage.",WGTP,,,,,,
2015,Supplementary Security Income past 12 months,SSIP,1,99999,$1 to $99999 (Rounded),PWGTP,,,,,,
2015,Same-sex married couple households,SSMC,-1,-1,N/A (GQ/vacant),WGTP,,,,,,
2015,Same-sex married couple households,SSMC,0,0,Households without a same-sex married couple,WGTP,,,,,,
2015,Same-sex married couple households,SSMC,1,1,Same-sex married-couple household where not all relevant data shown as reported,WGTP,,,,,,
2015,Same-sex married couple households,SSMC,2,2,All other same-sex married-couple households,WGTP,,,,,,
2015,PUMS Social Security or Railroad Retirement Income,SSP,0,99999,Continuous values of SSP,PWGTP,,,,,,
2015,Stove or range,STOV,0,0,N/A (GQ),WGTP,,,,,,
2015,Stove or range,STOV,1,1,Yes,WGTP,,,,,,
2015,Stove or range,STOV,2,2,No,WGTP,,,,,,
2015,Specified owner unit,SVAL,-1,-1,"N/A (GQ/ vacant units, except ""for-sale-only"" and ""sold, not occupied""/not owned or being bought)",WGTP,,,,,,
2015,Specified owner unit,SVAL,0,0,"A single-family home on 10 or more acres or any other type of building, including mobile homes, with no regard to acreage.",WGTP,,,,,,
2015,Specified owner unit,SVAL,1,1,A single-family home on less than 10 acres.,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,0,0,N/A (GQ/vacant/not owned or being bought),WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,01,01,None,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,02,02,$ 1 - $ 49,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,03,03,$ 50 - $ 99,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,04,04,$ 100 - $ 149,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,05,05,$ 150 - $ 199,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,06,06,$ 200 - $ 249,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,07,07,$ 250 - $ 299,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,08,08,$ 300 - $ 349,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,09,09,$ 350 - $ 399,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,10,10,$ 400 - $ 449,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,11,11,$ 450 - $ 499,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,12,12,$ 500 - $ 549,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,13,13,$ 550 - $ 599,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,14,14,$ 600 - $ 649,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,15,15,$ 650 - $ 699,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,16,16,$ 700 - $ 749,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,17,17,$ 750 - $ 799,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,18,18,$ 800 - $ 849,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,19,19,$ 850 - $ 899,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,20,20,$ 900 - $ 949,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,21,21,$ 950 - $ 999,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,22,22,$1000 - $1099,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,23,23,$1100 - $1199,WGTP,,,,,,
2015,"Property taxes (yearly amount, no adjustment factor is applied)",TAXP,24,24,$1200 - $1299,WGTP,,,,,,
