title,c_vintage,c_dataset,c_url,Sample,Estimate
All sectors: Core Business Statistics Series: Industry Bridge Statistics on 2007 NAICS Basis With Distribution Among 2012 NAICS-Based Industries for the United States: 2012,2012,ecnbridge2,https://api.census.gov/data/2012/ecnbridge2,,
Economic Census: Finance and Insurance: Brokering or Dealing Products Income for the U.S.: 2017,2017,ecnbrordeal,https://api.census.gov/data/2017/ecnbrordeal,,
Finance and Insurance: Subject Series - Misc Subjects: Brokering or Dealing Services Income for the U.S.: 2012,2012,ecnbrordeal,https://api.census.gov/data/2012/ecnbrordeal,,
Other Services (Except Public Administration): Subject Series - Misc Subjects: Receipts/Revenue from Repayments of Cash Advances for the U.S.: 2012,2012,ecncashadv,https://api.census.gov/data/2012/ecncashadv,,
Economic Census: Finance and Insurance: Credit Card Products Income for the U.S.: 2017,2017,ecnccard,https://api.census.gov/data/2017/ecnccard,,
Finance and Insurance: Subject Series - Misc Subjects: Credit Card Services Income for the U.S.: 2012,2012,ecnccard,https://api.census.gov/data/2012/ecnccard,,
Economic Census: Class of Customer Statistics for Selected Geographies: 2017,2017,ecnclcust,https://api.census.gov/data/2017/ecnclcust,,
2012 Economic Census - Economic Census US Economic Class of Customer,2012,ecnclcust,https://api.census.gov/data/2012/ecnclcust,,
"Economic Census: Wholesale Trade: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.: 2017",2017,ecncomm,https://api.census.gov/data/2017/ecncomm,,
"Wholesale Trade: Subject Series - Misc Subjects: Sales and Commissions of Electronic Markets, Agents, Brokers, and Commission Merchants for the U.S.: 2012",2012,ecncomm,https://api.census.gov/data/2012/ecncomm,,
"Economic Census: Core Statistics: All Sectors: Comparative Statistics for the U.S., States, and Selected Geographies (Previous NAICS Basis)",2017,ecncomp,https://api.census.gov/data/2017/ecncomp,,
All sectors: Core Business Statistics Series: Comparative Statistics for the U.S. and the States (2007 NAICS Basis): 2012 and 2007,2012,ecncomp,https://api.census.gov/data/2012/ecncomp,,
Economic Census: Utilities and Transportation and Warehousing: Construction Activity by Utilities and Pipelines for the U.S. and States: 2017,2017,ecnconact,https://api.census.gov/data/2017/ecnconact,,
Subject Series - Misc Subjects: Construction Activity for Selected Industries for the selected geographies: 2012,2012,ecnconact,https://api.census.gov/data/2012/ecnconact,,
Accommodation and Food Services: Subject Series - Misc Subjects: Concession Operators for the U.S. and States: 2012,2012,ecnconcess,https://api.census.gov/data/2012/ecnconcess,,
Economic Census: Finance and Insurance: Types of Credit Financing Products Income for the U.S.: 2017,2017,ecncrfin,https://api.census.gov/data/2017/ecncrfin,,
Finance and Insurance: Subject Series - Misc Subjects: Types of Credit Financing Services Income for the U.S.: 2012,2012,ecncrfin,https://api.census.gov/data/2012/ecncrfin,,
Economic Census: Finance and Insurance: Direct Premiums Earned for the U.S.: 2017,2017,ecndirprem,https://api.census.gov/data/2017/ecndirprem,,
"Economic Census: Information: Sales, Value of Shipments, or Revenue by Type of Dissemination Media for the U.S.: 2017",2017,ecndissmed,https://api.census.gov/data/2017/ecndissmed,,
Information: Subject Series - Misc Subjects: Receipts by type of Dissemination Media for the U.S.: 2012,2012,ecndissmed,https://api.census.gov/data/2012/ecndissmed,,
Manufacturing: E-Commerce Statistics for the U.S.: 2022,2022,ecnecomm,https://api.census.gov/data/2022/ecnecomm,,
Economic Census: Accommodation and Food Services: Establishments Using Electronic Devices for Self-Service Table Orders and/or Payment for the U.S. and States:  2017,2017,ecnelmenu,https://api.census.gov/data/2017/ecnelmenu,,
Economic Census: Wholesale Trade: Employment by Primary Function for the U.S.: 2017,2017,ecnempfunc,https://api.census.gov/data/2017/ecnempfunc,,
Wholesale Trade: Subject Series - Misc Subjects: Employment by Primary Function for the U.S.: 2012,2012,ecnempfunc,https://api.census.gov/data/2012/ecnempfunc,,
Economic Census: Enterprise Support Statistics for the U.S. : 2017,2017,ecnentsup,https://api.census.gov/data/2017/ecnentsup,,
2012 Economic Census - Economic Census US Enterprise Support,2012,ecnentsup,https://api.census.gov/data/2012/ecnentsup,,
Economic Census: Wholesale Trade: Inventories by Valuation Method for the U.S.: 2017,2017,ecneoyinv,https://api.census.gov/data/2017/ecneoyinv,,
Wholesale Trade: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011,2012,ecneoyinv,https://api.census.gov/data/2012/ecneoyinv,,
Economic Census: Transportation and Warehousing: Inventories by Valuation Method for Enterprise Support Establishments for the U.S.: 2017,2017,ecneoyinvwh,https://api.census.gov/data/2017/ecneoyinvwh,,
Transportation and Warehousing: Subject Series - Misc Subjects: End-of-Year Inventories for the U.S.: 2012 and 2011,2012,ecneoyinvwh,https://api.census.gov/data/2012/ecneoyinvwh,,
Transportation and Warehousing: Subject Series - Misc Subjects: Revenue-Generating Equipment for Passenger Transportation for the U.S. and States: 2012,2012,ecnequip,https://api.census.gov/data/2012/ecnequip,,
Economic Census: Utilities: Exported Energy to Canada and Mexico for the U.S.: 2017,2017,ecnexpnrg,https://api.census.gov/data/2017/ecnexpnrg,,
Utilities: Subject Series - Misc Subjects: Exported Energy to Canada and Mexico for the U.S.: 2012,2012,ecnexpnrg,https://api.census.gov/data/2012/ecnexpnrg,,
Economic Census: Exported Services Statistics for the U.S.: 2017,2017,ecnexpsvc,https://api.census.gov/data/2017/ecnexpsvc,,
2012 Economic Census - Economic Census Exported Services Data,2012,ecnexpsvc,https://api.census.gov/data/2012/ecnexpsvc,,
Economic Census: Retail Trade: Floor Space by Selected Industry for the U.S. and States: 2017,2017,ecnflspace,https://api.census.gov/data/2017/ecnflspace,,
Retail Trade: Subject Series - Misc Subjects:States: Floor Space by Selected Industry for the U.S. and States: 2012,2012,ecnflspace,https://api.census.gov/data/2012/ecnflspace,,
Economic Census: Accommodation and Food Services: Primary Type of Food Service for the U.S. and States: 2017,2017,ecnfoodsvc,https://api.census.gov/data/2017/ecnfoodsvc,,
Accommodation and Food Services: Subject Series - Misc Subjects: Primary Type of Food Service for the U.S. and States: 2012,2012,ecnfoodsvc,https://api.census.gov/data/2012/ecnfoodsvc,,
Economic Census: Core Statistics: Selected Sectors: Franchise Status for the U.S. and States,2017,ecnfran,https://api.census.gov/data/2017/ecnfran,,
"Core Business Statistics Series, 2012: Franchise Status for Selected Industries and States",2012,ecnfran,https://api.census.gov/data/2012/ecnfran,,
"Economic Census: Health Care and Social Assistance: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.: 2017",2017,ecngrant,https://api.census.gov/data/2017/ecngrant,,
"Health Care and Social Assistance: Subject Series - Misc Subjects: Grants, Transferred Contributions and Similar Payments, with Net Expenses for the U.S.: 2012",2012,ecngrant,https://api.census.gov/data/2012/ecngrant,,
Accommodation and Food Services: Subject Series - Misc Subjects: Number of Guestrooms for the U.S. and States: 2012,2012,ecnguest,https://api.census.gov/data/2012/ecnguest,,
Accommodation and Food Services: Subject Series - Misc Subjects: Guestroom Size of Establishments for the U.S.: 2012,2012,ecnguestsize,https://api.census.gov/data/2012/ecnguestsize,,
Economic Census: Health Care and Social Assistance: Ownership and Control of Government Hospitals for the U.S.: 2017,2017,ecnhosp,https://api.census.gov/data/2017/ecnhosp,,
Health Care and Social Assistance: Subject Series - Misc Subjects: Ownership and Control of Government Hospitals for the U.S.: 2012,2012,ecnhosp,https://api.census.gov/data/2012/ecnhosp,,
Economic Census: Accommodation and Food Services: Hotel Property Type for the U.S. and States:  2017,2017,ecnhotel,https://api.census.gov/data/2017/ecnhotel,,
Economic Census: Educational Services: Modes of Instruction for the U.S.: 2017,2017,ecninstr,https://api.census.gov/data/2017/ecninstr,,
Economic Census: Manufacturing: Method of Inventory Valuation for the U.S.: 2017,2017,ecninvval,https://api.census.gov/data/2017/ecninvval,,
Manufacturing: Summary Series: General Summary: Method of Inventory Valuation by Subsector and Industries: 2012,2012,ecninvval,https://api.census.gov/data/2012/ecninvval,,
Economic Census: Core Statistics: US Industry Product Data,2012,ecnipa,https://api.census.gov/data/2012/ecnipa,,
"Economic Census: Value of Business Done for Kind-of-Business for the U.S., Regions, and States: 2017",2017,ecnkob,https://api.census.gov/data/2017/ecnkob,,
"Construction: Summary Series: General Summary: Value of Business Done for Kind-of-Business by Subsectors and Industries for U.S., Regions, and States: 2012",2012,ecnkob,https://api.census.gov/data/2012/ecnkob,,
"Economic Census: Other Services (Except Public Administration): Sales, Value of Shipments, or Revenue from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.: 2017",2017,ecnlabor,https://api.census.gov/data/2017/ecnlabor,,
Other Services (Except Public Administration): Subject Series - Misc Subjects: Receipts from Labor Charges and Parts Installed for Repair and Maintenance Services for the U.S.: 2012,2012,ecnlabor,https://api.census.gov/data/2012/ecnlabor,,
Economic Census: Manufacturing: Inventories with LIFO Valuation for the U.S.: 2017,2017,ecnlifomfg,https://api.census.gov/data/2017/ecnlifomfg,,
Manufacturing: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012,2012,ecnlifomfg,https://api.census.gov/data/2012/ecnlifomfg,,
Economic Census: Mining: Inventories with LIFO Valuation for the U.S.: 2017,2017,ecnlifomine,https://api.census.gov/data/2017/ecnlifomine,,
Mining: Summary Series: General Summary: Inventories with LIFO Valuation by Subsector and Industries: 2012,2012,ecnlifomine,https://api.census.gov/data/2012/ecnlifomine,,
Management of Companies and Enterprises: Subject Series - Misc Subjects: Inventories with LIFO Valuation for the U.S.: 2012 and 2011,2012,ecnlifoval,https://api.census.gov/data/2012/ecnlifoval,,
Economic Census: Economic Census of the United States: Economic Census US Lines Data,2012,ecnlines,https://api.census.gov/data/2012/ecnlines,,
Economic Census: Finance and Insurance: Type of Loan Products Income for the U.S.: 2017,2017,ecnloan,https://api.census.gov/data/2017/ecnloan,,
Finance and Insurance: Subject Series - Misc Subjects: Type of Loan Services Income for the U.S.: 2012,2012,ecnloan,https://api.census.gov/data/2012/ecnloan,,
Economic Census: Construction: Location of Construction Establishments by Employment Size for the U.S. and States: 2017,2017,ecnloccons,https://api.census.gov/data/2017/ecnloccons,,
"Economic Census: Manufacturing: Location of Manufacturing Establishments by Employment Size for the U.S., States, and Counties: 2017",2017,ecnlocmfg,https://api.census.gov/data/2017/ecnlocmfg,,
"Manufacturing: Subject Series: Location of Manufacturing Plants: Employment Size for Subsectors and Industries by U.S., State, County and Place: 2012",2012,ecnlocmfg,https://api.census.gov/data/2012/ecnlocmfg,,
"Economic Census: Mining: Location of Mines by Employment Size for Subsectors and Industries for the U.S., State, and Offshore Area: 2017",2017,ecnlocmine,https://api.census.gov/data/2017/ecnlocmine,,
"Economic Census: Sector Statistics: Mining: Location of Mines by Employment Size for Subsectors and Industries for the U.S., States, and Offshore Areas",2012,ecnlocmine,https://api.census.gov/data/2012/ecnlocmine,,
Economic Census: Wholesale Trade: Gross Margin and its Components for Merchant Wholesalers for the U.S.: 2017,2017,ecnmargin,https://api.census.gov/data/2017/ecnmargin,,
Wholesale Trade: Subject Series - Misc Subjects: Gross Margin and its Components for Merchant Wholesalers for the U.S.: 2012,2012,ecnmargin,https://api.census.gov/data/2012/ecnmargin,,
"Economic Census: Manufacturing and Mining: Materials Consumed and Selected Supplies, Minerals Received for Preparation, Purchased Machinery and Fuels Consumed by Type of Industry for the U.S.: 2017",2017,ecnmatfuel,https://api.census.gov/data/2017/ecnmatfuel,,
"Mining: Subject Series: Materials Summary: Selected Supplies, Minerals Received for Preparation, Purchased Machinery, and Fuels Consumed by Type of Industry: 2012",2012,ecnmatfuel,https://api.census.gov/data/2012/ecnmatfuel,,
Accommodation and Food Services: Subject Series - Misc Subjects: Average Cost Per Meal for the U.S. and States: 2012,2012,ecnmealcost,https://api.census.gov/data/2012/ecnmealcost,,
Accommodation and Food Services: Subject Series - Misc Subjects: Principal Menu Type or Specialty for the U.S. and States: 2012,2012,ecnmenutype,https://api.census.gov/data/2012/ecnmenutype,,
Economic Census: Industry by Products Statistics for the U.S.: 2017,2017,ecnnapcsind,https://api.census.gov/data/2017/ecnnapcsind,,
Economic Census: Products by Industry Statistics for the U.S.: 2017,2017,ecnnapcsprd,https://api.census.gov/data/2017/ecnnapcsprd,,
"Economic Census: Health Care and Social Assistance: Sales, Value of Shipments, or Revenue by Type of Patient Care for the U.S.: 2017",2017,ecnpatient,https://api.census.gov/data/2017/ecnpatient,,
Health Care and Social Assistance: Subject Series - Misc Subjects: Receipts/Revenue by Type of Patient Care for the U.S.: 2012,2012,ecnpatient,https://api.census.gov/data/2012/ecnpatient,,
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for  the U.S. and States: 2017,2017,ecnpetrfac,https://api.census.gov/data/2017/ecnpetrfac,,
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Facility and Type of Product for States: 2012,2012,ecnpetrfac,https://api.census.gov/data/2012/ecnpetrfac,,
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for the U.S. and States: 2017,2017,ecnpetrprod,https://api.census.gov/data/2017/ecnpetrprod,,
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Product and Storage Capacity Size for States: 2012,2012,ecnpetrprod,https://api.census.gov/data/2012/ecnpetrprod,,
Economic Census: Wholesale Trade: Primary Method of Receiving Petroleum Bulk Liquid Products for the U.S. and States: 2017,2017,ecnpetrrec,https://api.census.gov/data/2017/ecnpetrrec,,
Wholesale Trade: Subject Series - Misc Subjects: Primary Method of Receiving Petroleum Bulk Liquid Products for States: 2012,2012,ecnpetrrec,https://api.census.gov/data/2012/ecnpetrrec,,
Economic Census: Wholesale Trade: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for  the U.S. and States: 2017,2017,ecnpetrstat,https://api.census.gov/data/2017/ecnpetrstat,,
Wholesale Trade: Subject Series - Misc Subjects: Petroleum Bulk Storage Capacity by Type of Station by Type of Product for States: 2012,2012,ecnpetrstat,https://api.census.gov/data/2012/ecnpetrstat,,
Economic Census: Wholesale Trade: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2017,2017,ecnprofit,https://api.census.gov/data/2017/ecnprofit,,
Wholesale Trade: Subject Series - Misc Subjects: Gross Profit and its Components for Merchant Wholesalers for the U.S.: 2012,2012,ecnprofit,https://api.census.gov/data/2012/ecnprofit,,
